lat,lon,neighs_5,neighs_10,neighs_30
40.64842773,-74.18390669,Noise - Residential,Noise - Residential,Noise - Residential
40.70214232,-73.84766077,Noise - Commercial,Noise - Residential,Noise - Commercial
40.73106556,-73.97128059,Noise - Vehicle,Noise - Residential,Noise - Residential
40.58231746,-74.0355629,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.87981366,-73.77843367,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.6649553,-73.82293681,Noise - Residential,Noise - Residential,Noise - Commercial
40.73519746,-74.24818899,Noise - Residential,Noise - Residential,Noise - Residential
40.66908719,-74.09984521,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.69801043,-74.22346503,Noise - Residential,Noise - Residential,Noise - Residential
40.73106556,-74.04545249,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.54513044,-74.21357544,Noise - Helicopter,Noise - Residential,Noise - Commercial
40.8137034,-73.83282639,Noise - Street/Sidewalk,Noise - Residential,Noise - Residential
40.69387854,-74.02072852,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.84262664,-73.95644622,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.77651637,-73.80810243,Noise - Commercial,Noise - Commercial,Noise - Residential
40.80543961,-73.93172225,Noise - Street/Sidewalk,Noise - Residential,Noise - Residential
40.59058125,-73.97622539,Noise - Residential,Noise - Residential,Noise - Residential
40.73932935,-73.78337847,Noise - Residential,Noise - Commercial,Noise - Vehicle
40.78064826,-74.08501083,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.5657899,-74.12951397,Noise - Residential,Noise - Residential,Noise - Residential
40.59471314,-74.25313379,Noise - Helicopter,Noise - Residential,Noise - Commercial
40.89220934,-73.99600456,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.52860287,-74.10479,Noise - Commercial,Noise - Residential,Noise - Commercial
40.55752612,-74.22840982,Noise - Helicopter,Noise - Residential,Noise - Commercial
40.82609907,-73.84766077,Noise - Residential,Noise - Residential,Noise - Commercial
40.84262664,-74.03061811,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.85502231,-73.97128059,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.80543961,-74.00589414,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.59058125,-74.05039728,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.88807745,-73.79326805,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.70214232,-73.96139101,Noise - Residential,Noise - Vehicle,Noise - Vehicle
40.85089042,-73.76854409,Noise - Commercial,Noise - Commercial,Noise - Residential
40.70627421,-74.23829941,Noise - Residential,Noise - Residential,Noise - Residential
40.85502231,-74.04545249,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.64016395,-74.08995562,Noise - Residential,Noise - Residential,Noise - Residential
40.66908719,-74.21357544,Noise - Residential,Noise - Residential,Noise - Residential
40.70214232,-74.0355629,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.73106556,-74.15918272,Noise - Residential,Noise - Commercial,Noise - Residential
40.78478015,-73.82293681,Noise - Residential,Noise - Residential,Noise - Residential
40.8137034,-73.94655663,Noise - Commercial,Noise - Vehicle,Noise - Residential
40.6649553,-74.01083894,Noise - Residential,Noise - Residential,Noise - Commercial
40.81783529,-74.22346503,Noise - Vehicle,Noise - Residential,Noise - Residential
40.75172502,-74.07512124,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.78064826,-74.19874107,Noise - Vehicle,Noise - Residential,Noise - Residential
40.5657899,-74.2432442,Noise - Helicopter,Noise - Commercial,Noise - Commercial
40.8632861,-73.98611497,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.79717583,-73.83777119,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Residential
40.53686666,-73.94655663,Noise - Residential,Noise - Residential,Noise - Commercial
40.8137034,-74.02072852,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.82609907,-73.96139101,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.84262664,-74.14434834,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.49967963,-73.92183267,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.8591542,-73.78337847,Noise - Commercial,Noise - Commercial,Noise - Vehicle
40.88807745,-73.90699829,Noise - Residential,Noise - Residential,Noise - Vehicle
40.56165801,-73.86743994,Noise - Commercial,Noise - Residential,Noise - Residential
40.714538,-74.25313379,Noise - Residential,Noise - Residential,Noise - Residential
40.8632861,-74.06028687,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.89220934,-74.18390669,Noise - Commercial,Noise - Helicopter,Noise - Commercial
40.67735097,-74.22840982,Noise - Residential,Noise - Residential,Noise - Residential
40.82609907,-74.0355629,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.85502231,-74.15918272,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.64016395,-74.20368586,Noise - Residential,Noise - Residential,Noise - Residential
40.9087369,-73.82293681,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.61124071,-73.90699829,Noise - Residential,Noise - Residential,Noise - Residential
40.78478015,-73.93666704,Noise - Residential,Noise - Residential,Noise - Residential
40.67321908,-73.85260557,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.63603206,-73.8278816,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.78891205,-74.21357544,Noise - Vehicle,Noise - Residential,Noise - Residential
40.75172502,-74.18885148,Noise - Vehicle,Noise - Residential,Noise - Residential
40.83436285,-73.97622539,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Vehicle
40.72280178,-73.89216391,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.50794342,-73.93666704,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.78478015,-74.01083894,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.79717583,-73.95150142,Noise - Residential,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.68561476,-73.86743994,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.8137034,-74.13445876,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.74759313,-73.81304722,Noise - Residential,Noise - Residential,Noise - Residential
40.83849475,-74.25313379,Noise - Vehicle,Noise - Residential,Noise - Residential
40.53273477,-73.85755036,Noise - Commercial,Noise - Commercial,Noise - Residential
40.90047312,-74.19874107,Noise - Helicopter,Noise - Helicopter,Noise - Commercial
40.83436285,-74.05039728,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.8632861,-74.1740171,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.79717583,-74.02567332,Noise - Commercial,Noise - Residential,Noise - Commercial
40.53686666,-74.13445876,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.61950449,-73.92183267,Noise - Commercial,Noise - Residential,Noise - Residential
40.9087369,-73.93666704,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.49967963,-74.10973479,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.55339422,-73.77348888,Noise - Residential,Noise - Residential,Noise - Residential
40.58231746,-73.8971087,Noise - Commercial,Noise - Residential,Noise - Residential
40.56165801,-74.05534207,Noise - Commercial,Noise - Vehicle,Noise - Commercial
40.64429584,-73.84271598,Noise - Vehicle,Noise - Vehicle,Noise - Residential
40.58644936,-74.1740171,Noise - Residential,Noise - Residential,Noise - Residential
40.7599888,-74.20368586,Noise - Vehicle,Noise - Residential,Noise - Residential
40.9087369,-74.01083894,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.64842773,-74.11962438,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.61124071,-74.09490042,Noise - Residential,Noise - Residential,Noise - Residential
40.69387854,-73.88227432,Noise - Street/Sidewalk,Noise - Commercial,Noise - Residential
40.65669151,-73.85755036,Noise - Vehicle,Noise - Vehicle,Noise - Residential
40.67321908,-74.04050769,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.71866989,-73.80315764,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.8095715,-74.2432442,Noise - Residential,Noise - Residential,Noise - Residential
40.87154988,-74.18885148,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.52860287,-73.9663358,Noise - Street/Sidewalk,Noise - Vehicle,Noise - Residential
40.54513044,-74.14929314,Noise - Commercial,Noise - Commercial,Noise - Residential
40.83436285,-74.16412752,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.72280178,-74.08006604,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.50794342,-74.12456917,Noise - Commercial,Noise - Commercial,Noise - Residential
40.53686666,-74.24818899,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.80543961,-73.86743994,Noise - Commercial,Noise - Commercial,Noise - Street/Sidewalk
40.59058125,-73.91194308,Noise - Commercial,Noise - Residential,Noise - Residential
40.68561476,-74.05534207,Noise - Helicopter,Noise - Commercial,Noise - Commercial
40.76825259,-73.84271598,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.55339422,-73.88721912,Noise - Commercial,Noise - Commercial,Noise - Residential
40.83023096,-73.78832326,Noise - Residential,Noise - Residential,Noise - Residential
40.6153726,-73.83282639,Noise - Vehicle,Noise - Vehicle,Noise - Residential
40.55752612,-74.16412752,Noise - Commercial,Noise - Vehicle,Noise - Residential
40.61950449,-74.10973479,Noise - Helicopter,Noise - Helicopter,Noise - Residential
40.64842773,-74.23335462,Noise - Residential,Noise - Residential,Noise - Residential
40.70214232,-73.8971087,Noise - Residential,Noise - Commercial,Noise - Vehicle
40.58231746,-74.08501083,Noise - Residential,Noise - Vehicle,Noise - Commercial
40.87981366,-73.8278816,Noise - Commercial,Noise - Commercial,Noise - Residential
40.6649553,-73.87238474,Noise - Residential,Noise - Residential,Noise - Residential
40.69387854,-73.99600456,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.62776827,-73.84766077,Noise - Vehicle,Noise - Vehicle,Noise - Residential
40.64429584,-74.03061811,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.5162072,-73.76359929,Noise - Residential,Noise - Residential,Noise - Residential
40.68974665,-73.79326805,Noise - Residential,Noise - Residential,Noise - Residential
40.66908719,-74.14929314,Noise - Residential,Noise - Commercial,Noise - Commercial
40.73106556,-74.09490042,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.69387854,-74.07017645,Noise - Helicopter,Noise - Vehicle,Noise - Commercial
40.77651637,-73.85755036,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.80543961,-73.98117018,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.73932935,-73.83282639,Noise - Vehicle,Noise - Commercial,Noise - Street/Sidewalk
40.80130772,-73.77843367,Noise - Residential,Noise - Residential,Noise - Residential
40.50381152,-73.86249515,Noise - Commercial,Noise - Commercial,Noise - Residential
40.52860287,-74.15423793,Noise - Commercial,Noise - Commercial,Noise - Residential
40.82609907,-73.8971087,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Commercial
40.84262664,-74.08006604,Noise - Commercial,Noise - Helicopter,Noise - Helicopter
40.80543961,-74.05534207,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.59058125,-74.09984521,Noise - Commercial,Noise - Commercial,Noise - Residential
40.61950449,-74.22346503,Noise - Residential,Noise - Residential,Noise - Residential
40.88807745,-73.84271598,Noise - Commercial,Noise - Residential,Noise - Residential
40.76825259,-74.03061811,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.55339422,-74.07512124,Noise - Vehicle,Noise - Vehicle,Noise - Commercial
40.85089042,-73.81799202,Noise - Commercial,Noise - Commercial,Noise - Residential
40.52447098,-73.77843367,Noise - Residential,Noise - Residential,Noise - Residential
40.85502231,-74.09490042,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.64016395,-74.13940355,Noise - Commercial,Noise - Commercial,Noise - Residential
40.70214232,-74.08501083,Noise - Helicopter,Noise - Vehicle,Noise - Commercial
40.73106556,-74.20863065,Noise - Residential,Noise - Residential,Noise - Residential
40.78478015,-73.87238474,Noise - Commercial,Noise - Vehicle,Noise - Commercial
40.8137034,-73.99600456,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.6649553,-74.06028687,Noise - Helicopter,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.87981366,-74.01578373,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.77651637,-73.97128059,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.63603206,-73.76359929,Noise - Residential,Noise - Residential,Noise - Residential
40.77238448,-73.76854409,Noise - Residential,Noise - Commercial,Noise - Residential
40.75172502,-74.12456917,Noise - Commercial,Noise - Commercial,Noise - Helicopter
40.78064826,-74.24818899,Noise - Residential,Noise - Residential,Noise - Commercial
40.79717583,-73.88721912,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Vehicle
40.8137034,-74.07017645,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.84262664,-74.19379627,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.49967963,-73.97128059,Noise - Residential,Noise - Street/Sidewalk,Noise - Residential
40.77651637,-74.04545249,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.8591542,-73.83282639,Noise - Vehicle,Noise - Vehicle,Noise - Residential
40.88807745,-73.95644622,Noise - Vehicle,Noise - Vehicle,Noise - Vehicle
40.53273477,-73.79326805,Noise - Residential,Noise - Residential,Noise - Residential
40.56165801,-73.91688787,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.82196718,-73.80810243,Noise - Residential,Noise - Residential,Noise - Residential
40.52447098,-73.89216391,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.89220934,-74.23335462,Noise - Commercial,Noise - Helicopter,Noise - Helicopter
40.82609907,-74.08501083,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.85502231,-74.20863065,Noise - Vehicle,Noise - Helicopter,Noise - Helicopter
40.64016395,-74.25313379,Noise - Residential,Noise - Residential,Noise - Residential
40.9087369,-73.87238474,Noise - Residential,Noise - Residential,Noise - Residential
40.49967963,-74.04545249,Noise - Vehicle,Noise - Residential,Noise - Residential
40.61124071,-73.95644622,Noise - Residential,Noise - Residential,Noise - Residential
40.88807745,-74.03061811,Noise - Street/Sidewalk,Noise - Street/Sidewalk,Noise - Street/Sidewalk
40.70214232,-74.19874107,Noise - Residential,Noise - Residential,Noise - Residential
40.85089042,-74.00589414,Noise - Helicopter,Noise - Street/Sidewalk,Noise - Vehicle
40.78478015,-73.98611497,Noise - Helicopter,Noise - Street/Sidewalk,Noise - Helicopter
40.67321908,-73.90205349,Noise - Residential,Noise - Commercial,Noise - Vehicle
40.89634123,-73.76854409,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.63603206,-73.87732953,Noise - Residential,Noise - Residential,Noise - Residential
40.75172502,-74.23829941,Noise - Residential,Noise - Residential,Noise - Residential
40.72280178,-73.94161184,Noise - Commercial,Noise - Commercial,Noise - Commercial
40.50794342,-73.98611497,Noise - Residential,Noise - Residential,Noise - Residential
40.78478015,-74.06028687,Noise - Helicopter,Noise - Helicopter,Noise - Helicopter
40.65669151,-73.79326805,Noise - Residential,Noise - Residential,Noise - Residential
40.68561476,-73.91688787,Noise - Residential,Noise - Residential,Noise - Street/Sidewalk
40.8137034,-74.18390669,Noise - Vehicle,Noise - Commercial,Noise - Commercial
40.8591542,-73.94655663,Noise - Street/Sidewalk,Noise - Commercial,Noise - Street/Sidewalk
